symbol,company,price,target_price,upside,analyst_count,buy_percentage,total_ratings,A,EXRET,beta,pe_trailing,pe_forward,peg_ratio,dividend_yield,short_float_pct,insider_buy_pct,insider_transactions,last_earnings,exchange
JIN.OL,Jinhui Shipping and Transportation Limited,5.86,,,,,,,,,,27.904764,,,,,,2025-02-28,OL
JLP.L,Jubilee Metals Group PLC,3.34,9.5,184.4311377245509,3.0,100.0,2.0,A,184.4311377245509,1.501,inf,0.031809524,,,,,,2025-02-27,L
JMAT.L,Johnson Matthey Plc,1430.0,1733.182,21.201538461538476,11.0,33.33,12.0,A,7.0664727692307725,0.929,0.061537135,6.1637936,,5.38,,,,2024-11-27,L
JST.DE,JOST Werke SE,48.1,61.52,27.900207900207903,5.0,80.0,5.0,A,22.32016632016633,1.345,19.632652,8.152542,,3.12,,,,2025-02-18,DE
JTC.L,JTC PLC,958.0,1308.125,36.54749478079331,8.0,87.5,8.0,A,31.979057933194145,0.678,53.22222,0.22451372,,1.25,,,,2024-09-17,L
JUN3.DE,Jungheinrich Aktiengesellschaft,29.26,37.41667,27.87652084757348,12.0,83.33,12.0,A,23.22950482228298,1.699,10.757353,12.041152,,2.56,,,,2024-11-12,DE
JUP.L,Jupiter Fund Management Plc,73.4,82.454994,12.336504087193443,11.0,0.0,11.0,A,0.0,1.335,6.116667,897.52997,,8.19,,,,2025-02-27,L
JUST.L,Just Group plc,167.0,186.286,11.548502994011978,7.0,100.0,7.0,A,11.548502994011978,1.403,18.555553,0.042634673,,1.32,,,,,L
JUVE.MI,Juventus Football Club S.p.A.,3.008,2.325,-22.706117021276597,2.0,0.0,2.0,A,-0.0,0.793,,-21.485714,,,,,,2025-02-27,MI
JY0.DE,ParTec AG,60.0,170.0,183.33333333333331,1.0,,,,,,,,,,,,,,DE
JYSK.CO,Jyske Bank A/S,580.0,585.25,0.9051724137931094,4.0,40.0,5.0,A,0.3620689655172437,0.684,7.2463765,7.707641,,4.14,,,,2025-02-26,CO
KA8.DE,Klassik Radio AG,3.74,,,,,,,,0.253,31.166668,,,4.01,,,,,DE
KALMAR.HE,Kalmar Oyj,34.305,37.41667,9.07060195306808,6.0,66.67,6.0,A,6.04737032211049,,17.238693,14.059426,,2.92,,,,2025-02-13,HE
KAP.L,National Atomic Company Kazatomprom JSC,29.4,55.932823,90.24769727891156,6.0,100.0,6.0,A,90.2476972789116,0.019,8.855422,0.013514073,,7.75,,,,2024-11-29,L
KBC.BR,KBC Group NV,83.58,84.11875,0.6445920076573408,16.0,43.75,16.0,A,0.2820090033500866,1.133,10.045673,10.770618,,7.54,,,,2025-02-13,BR
KBCA.BR,KBC Ancora SA,55.7,60.0,7.719928186714542,1.0,100.0,1.0,A,7.719928186714542,1.309,11.628393,11.927195,,7.34,,,,2025-01-31,BR
KBX.DE,Knorr-Bremse AG,83.5,81.8,-2.035928143712573,15.0,46.67,15.0,A,-0.950167664670658,0.992,22.031662,19.555035,,1.96,,,,2025-02-20,DE
KCC.OL,Klaveness Combination Carriers ASA,61.4,96.72806,57.53755700325733,3.0,100.0,3.0,A,57.53755700325733,0.523,4.0770254,6.265306,,18.52,,,,2025-02-14,OL
KCO.DE,Klöckner & Co SE,6.61,7.775,17.624810892586986,4.0,100.0,4.0,A,17.624810892586986,1.899,,330.5,,3.03,,,,2024-11-06,DE
KCR.HE,Konecranes Plc,68.5,73.66667,7.542583941605829,6.0,66.67,6.0,A,5.028640713868606,1.353,14.794816,14.390756,,2.41,,,,2025-02-07,HE
KEFI.L,KEFI Gold and Copper Plc,0.552,,,,,,,,1.6,,-0.0552,,,,,,,L
KER.PA,Kering SA,271.1,254.42308,-6.15157506455184,26.0,12.0,25.0,A,-0.7381890077462208,0.993,29.339828,19.954674,2.19,2.21,,,,2025-02-11,PA
KESKOB.HE,Kesko Oyj,18.26,19.04,4.271631982475332,5.0,50.0,6.0,A,2.135815991237666,0.643,19.221052,15.090909,,4.82,,,,2025-02-05,HE
KETL.L,Strix Group Plc,48.45,87.667,80.94324045407637,3.0,100.0,2.0,A,80.94324045407637,0.599,16.150002,0.052605864,,,,,,2024-09-18,L
KEYS.L,Keystone Law Group plc,496.0,807.5,62.80241935483871,4.0,100.0,4.0,A,62.80241935483871,0.237,19.84,0.17841727,,3.77,,,,2024-09-12,L
KGF.L,Kingfisher plc,246.7,283.357,14.858937981353892,14.0,21.43,14.0,A,3.184270409404139,0.96,13.705555,0.10123101,1.0197,5.03,,,,,L
KGH.L,Knights Group Holdings plc,136.0,165.0,21.323529411764696,4.0,60.0,5.0,A,12.794117647058815,1.183,10.461539,0.05171103,,3.35,,,,2025-01-14,L
KGX.DE,KION GROUP AG,38.69,46.97222,21.40661669682089,18.0,70.59,17.0,A,15.110930726285869,,15.29249,10.777159,,1.81,,,,2025-02-27,DE
KID.OL,Kid ASA,144.8,175.0,20.856353591160204,2.0,100.0,2.0,A,20.856353591160204,1.053,14.77551,12.712906,,7.94,,,,2025-02-13,OL
KIE.L,Kier Group plc,149.0,225.0,51.00671140939597,5.0,83.33,6.0,A,42.50389261744966,1.086,13.545455,0.06760435,,3.46,,,,,L
KIN.BR,Kinepolis Group NV,34.05,50.25,47.577092511013234,4.0,100.0,4.0,A,47.577092511013234,1.421,22.852348,12.657992,,1.62,,,,2025-02-20,BR
KIST.L,Kistos Holdings Plc,120.0,273.26132,127.71776666666668,2.0,100.0,2.0,A,127.71776666666668,0.479,,20.0,,,,,,,L
KIT.OL,Kitron ASA,39.74,39.0,-1.862103673880222,3.0,66.67,3.0,A,-1.2414645193759442,0.806,18.834126,209.15791,,0.88,,,,2025-02-13,OL
KITW.L,Kitwave Group plc,278.0,472.59998,69.9999928057554,5.0,100.0,5.0,A,69.9999928057554,0.748,11.583333,0.08431908,,4.06,,,,2024-07-02,L
KLDVK.OL,Kaldvik AS,24.0,29.5,22.916666666666675,2.0,50.0,2.0,A,11.458333333333336,0.566,42.857143,9.523809,,,,,,2025-02-26,OL
KLR.L,Keller Group plc,1302.0,1877.0,44.16282642089093,5.0,100.0,5.0,A,44.16282642089093,1.299,7.6588235,0.06903499,,3.68,,,,,L
KLSO.L,Kelso Group Holdings Plc,2.65,,,,,,,,1.547,inf,,,,,,,,L
KMCP.OL,KMC Properties ASA,0.0874,,,,,,,,0.597,8.74,2.185,,,,,,2025-02-13,OL
KMK.L,Kromek Group plc,6.0,26.0,333.3333333333333,1.0,,,,,0.98,,-0.10909091,,,,,,2025-01-30,L
KNEBV.HE,KONE Oyj,54.2,51.71429,-4.586180811808127,21.0,50.0,22.0,A,-2.2930904059040635,0.623,29.456522,25.809525,4.2513,3.32,,,,2025-01-30,HE
KNOS.L,Kainos Group plc,697.0,1037.7269,48.8847776183644,11.0,72.73,11.0,A,35.55389876183643,0.766,17.0,0.17372881,,4.07,,,,2024-11-11,L
KOA.OL,Kongsberg Automotive ASA,1.426,,,,,,,,1.168,,71.3,,,,,,2025-02-25,OL
KOF.PA,Kaufman & Broad S.A.,32.65,37.74286,15.598346094946416,7.0,85.71,7.0,A,13.36934243797857,1.048,14.1342,11.660715,,7.35,,,,2025-01-30,PA
KOG.OL,Kongsberg Gruppen ASA,1365.0,1306.5714,-4.280483516483513,7.0,57.14,7.0,A,-2.4458682813186794,0.316,49.744896,39.657177,3.0216,0.73,,,,2025-02-07,OL
KOMPL.OL,Komplett ASA,9.74,10.0,2.6694045174537884,2.0,33.33,3.0,A,0.8897125256673476,1.806,,17.70909,,,,,,2025-02-13,OL
KP2.L,Kore Potash plc,2.4,,,,,,,,1.306,,,,,,,,2024-03-28,L
KRAB.OL,Kraft Bank ASA,8.5,,,,100.0,1.0,A,,0.749,12.878787,4.7222223,,3.53,,,,2025-02-07,OL
KRN.DE,Krones AG,131.0,152.0,16.030534351145032,10.0,80.0,10.0,A,12.824427480916029,1.149,16.58228,12.417062,,1.68,,,,2025-02-20,DE
KSB.DE,KSB SE & Co. KGaA,715.0,664.0,-7.132867132867138,1.0,,,,,0.749,8.445546,7.9816923,,3.64,,,,2025-01-30,DE
KSB3.DE,KSB SE & Co. KGaA,676.0,842.0,24.55621301775148,3.0,100.0,3.0,A,24.556213017751485,0.749,7.986768,7.4990296,,3.88,,,,2025-01-30,DE
KSC.DE,KPS AG,0.878,0.92,4.783599088838275,2.0,0.0,2.0,A,0.0,1.119,,3.2518518,,,,,,2025-02-13,DE
KTA.DE,Knaus Tabbert AG,14.1,21.0,48.93617021276595,5.0,40.0,5.0,A,19.57446808510638,1.32,8.103449,5.127273,,20.57,,,,2024-11-07,DE
KWG.DE,KHD Humboldt Wedag International AG,1.51,,,,,,,,0.399,151.0,,,,,,,,DE
KWS.DE,KWS SAAT SE & Co. KGaA,56.0,84.5,50.89285714285714,4.0,100.0,4.0,A,50.89285714285714,0.632,10.74856,9.2257,,1.79,,,,2025-02-13,DE
LABS.L,Life Science REIT Ord,33.3,51.333,54.15315315315317,3.0,66.67,3.0,A,36.10390720720722,,,,,,,,,,L
LACR.PA,LACROIX Group SA,8.0,10.55,31.875000000000007,2.0,0.0,2.0,A,0.0,1.27,,3.2,,8.75,,,,2022-08-25,PA
LAND.L,Land Securities Group Plc,564.5,697.722,23.6,18.0,66.67,18.0,A,15.734119999999995,1.402,40.321426,0.111034624,,7.12,,,,2024-11-15,L
LAT.PA,Latécoère S.A.,0.0094,0.01,6.382978723404253,1.0,0.0,1.0,A,0.0,1.234,0.235,-10.804598,,,,,,2024-11-25,PA
LBG.L,LBG Media plc,104.0,159.75,53.605769230769226,4.0,100.0,4.0,A,53.605769230769226,0.777,26.0,0.1321474,,,,,,2025-01-22,L
LBIRD.PA,Lumibird SA,8.6,11.35,31.976744186046524,2.0,100.0,2.0,A,31.976744186046528,1.232,29.655174,15.636364,,,,,,2024-10-21,PA
LDA.MC,"Línea Directa Aseguradora, S.A., Compañía de Seguros y Reaseguros",1.102,1.14333,3.750453720508151,6.0,33.33,6.0,A,1.2500262250453666,0.307,36.733334,13.775001,,2.5,,,,2025-01-29,MC
LDO.MI,Leonardo S.p.a.,38.56,34.41333,-10.753812240663896,15.0,78.57,14.0,A,-8.449270277489623,1.195,31.606558,22.952383,1.1305,0.73,,,,2025-02-20,MI
LEG.DE,LEG Immobilien SE,80.22,99.41176,23.923909249563717,17.0,70.59,17.0,A,16.887887539267027,0.97,,12.154546,,3.05,,,,2024-11-08,DE
LEI.DE,Leifheit Aktiengesellschaft,16.4,23.0,40.2439024390244,3.0,100.0,3.0,A,40.2439024390244,1.044,21.02564,12.713179,,5.79,,,,2025-02-20,DE
LEN.DE,Lenzing Aktiengesellschaft,26.1,,,,,,,,1.062,,,,,,,,2024-11-07,DE
LGEN.L,Legal & General Group Plc,244.7,263.2,7.560277891295475,15.0,60.0,15.0,A,4.536166734777285,1.274,48.94,0.101704076,,8.43,,,,,L
LHA.DE,Deutsche Lufthansa AG,6.906,7.13889,3.3722849695916546,18.0,27.78,18.0,A,0.9368207645525616,1.478,7.269474,5.395313,,4.34,,,,2024-10-29,DE
LHYFE.PA,Lhyfe SA,3.41,5.22,53.0791788856305,5.0,60.0,5.0,A,31.847507331378296,1.37,,-4.7157416,,,,,,2024-09-24,PA
LI.PA,Klépierre SA,30.7,30.95333,0.8251791530944574,15.0,33.33,15.0,A,0.2750322117263826,1.646,8.015666,11.853283,,6.03,,,,2025-02-12,PA
LIK.DE,LIMES Schlosskliniken AG,324.0,641.0,97.83950617283948,1.0,,,,,0.489,22.222223,,,,,,,,DE
LIN.DE,Linde plc,445.0,441.83334,-0.7116089887640453,3.0,100.0,2.0,A,-0.7116089887640453,,34.021408,,2.5014,,,,,2025-02-06,DE
LIN.PA,Linedata Services S.A.,80.4,82.7,2.8606965174129417,2.0,0.0,2.0,A,0.0,0.644,14.460432,18.440367,,2.18,,,,2025-02-13,PA
LINK.OL,LINK Mobility Group Holding ASA,22.15,29.5,33.182844243792346,2.0,100.0,2.0,A,33.182844243792346,1.141,38.85965,15.171232,,,,,,2025-02-13,OL
LIO.L,Liontrust Asset Management PLC,410.5,604.111,47.1646772228989,9.0,55.56,9.0,A,26.20469466504263,1.324,17.847826,0.06324141,,17.54,,,,2024-11-21,L
LIT.L,Litigation Capital Management Limited,64.4,182.6176,183.56770186335405,2.0,100.0,1.0,A,183.56770186335405,0.214,10.733334,10.733334,,1.94,,,,,L
LIV.L,Livermore Investments Ord,63.5,,,,,,,,,6.35,,,,,,,,L
LLOY.L,Lloyds Banking Group plc,72.98,70.053,-4.0106878596875895,19.0,33.33,18.0,A,-1.3367622636338734,1.243,12.163334,0.104705885,2.0185,4.34,,,,2025-02-20,L
LMP.L,LondonMetric Property Plc,186.4,223.6,19.95708154506437,10.0,72.73,11.0,A,14.514785407725316,0.892,16.945454,0.14015037,,6.28,,,,2024-11-26,L
LNA.PA,LNA Santé SA,25.3,29.75,17.5889328063241,4.0,50.0,4.0,A,8.79446640316205,0.72,10.585773,9.233577,,2.37,,,,2025-02-06,PA
LOG.MC,"Logista Integral, S.A.",27.7,32.759,18.263537906137195,10.0,60.0,10.0,A,10.958122743682315,0.669,11.837607,13.512196,,7.55,,,,2025-02-06,MC
LOKO.OL,Lokotech Group AS,1.975,2.1,6.329113924050622,1.0,,,,,0.653,,,,,,,,,OL
LOOMIS.ST,Loomis AB (publ),414.8,485.25,16.98408871745418,4.0,75.0,4.0,A,12.738066538090637,0.947,17.696245,12.28673,,3.01,,,,2025-02-05,ST
LOTB.BR,Lotus Bakeries NV,8690.0,10471.667,20.50249712313004,6.0,16.67,6.0,A,3.417766270425778,0.364,46.297283,41.058353,,0.87,,,,2025-02-06,BR
LPE.PA,Laurent-Perrier S.A.,100.0,124.0,24.0,3.0,33.33,3.0,A,7.999199999999999,0.198,11.8063755,8.9928055,,2.1,,,,2024-11-29,PA
LPK.DE,LPKF Laser & Electronics SE,8.65,10.925,26.300578034682086,4.0,75.0,4.0,A,19.725433526011567,1.527,,22.763157,,,,,,2024-10-22,DE
LQAG.DE,Laiqon AG,4.28,8.36667,95.48294392523364,3.0,66.67,3.0,A,63.65847871495326,1.079,,-20.380955,,,,,,,DE
LR.PA,Legrand SA,105.55,110.55556,4.742359071530089,18.0,50.0,18.0,A,2.3711795357650445,0.883,23.88009,20.942461,2.5718,2.08,,,,2025-02-13,PA
LRE.L,Lancashire Holdings Limited,618.0,771.5608,24.84802588996764,14.0,78.57,14.0,A,19.52309394174757,0.623,5.2820516,5.6181817,,2.91,,,,2024-11-06,L
LSEG.L,London Stock Exchange Group plc,11845.0,12752.61,7.662389193752639,18.0,72.22,18.0,A,5.533777475728155,0.395,94.007935,0.30146083,1.7219,1.1,,,,2025-02-27,L
LSG.OL,Lerøy Seafood Group ASA,53.1,59.33333,11.738851224105453,6.0,71.43,7.0,A,8.385061429378524,0.945,14.9577465,10.641283,,4.71,,,,2025-02-28,OL
LSL.L,LSL Property Services plc,287.0,394.0,37.2822299651568,2.0,100.0,2.0,A,37.2822299651568,0.999,23.916666,0.1159596,,3.97,,,,,L
LSS.PA,Lectra SA,28.2,33.64286,19.300921985815613,7.0,100.0,7.0,A,19.300921985815613,1.192,34.390244,18.989899,,1.28,,,,2025-02-12,PA
LSX.DE,LS telcom AG,3.02,5.9,95.36423841059604,1.0,100.0,1.0,A,95.36423841059604,0.838,,7.1904764,,,,,,2024-12-31,DE
LTA.PA,Altamir Ord,24.1,25.0,3.734439834024883,1.0,,,,,,31.298702,30.506329,,,,,,2024-11-14,PA
LTMC.MI,Lottomatica Group S.p.A.,16.57,19.58385,18.18859384429694,13.0,100.0,13.0,A,18.18859384429694,,82.85,12.274074,,1.57,,,,2025-02-28,MI
LTOD.L,Larsen & Toubro Limited,22.2,46.754616,110.6063783783784,2.0,50.0,2.0,A,55.3031891891892,0.763,19.137932,16.843704,,0.92,,,,2025-01-30,L
LUCE.L,Luceco plc,143.6,201.75,40.49442896935933,4.0,100.0,3.0,A,40.49442896935933,1.375,11.966668,0.11054658,,3.41,,,,2024-09-10,L
LUND-B.ST,L E Lundbergföretagen AB (publ),536.0,559.5,4.384328358208944,2.0,0.0,2.0,A,0.0,0.712,21.094057,,,0.86,,,,2025-02-20,ST
LUS1.DE,Lang & Schwarz Aktiengesellschaft,23.0,,,,,,,,1.263,9.090909,,,2.39,,,,,DE
LXS.DE,LANXESS Aktiengesellschaft,28.67,28.6875,0.0610394140216241,16.0,37.5,16.0,A,0.022889780258109,1.617,,15.927778,,0.35,,,,2025-01-20,DE
LYTIX.OL,Lytix Biopharma AS,4.93,14.0,183.97565922920896,1.0,,,,,-0.616,,-1.0489361,,,,,,2025-02-13,OL
M0YN.DE,Mynaric AG,0.81,0.4,-50.617283950617285,2.0,0.0,2.0,A,-0.0,1.133,,-0.0626935,,,,,,,DE
M12.DE,M1 Kliniken AG,14.3,28.0,95.8041958041958,2.0,100.0,2.0,A,95.8041958041958,1.143,15.888889,15.052632,,3.5,,,,2024-11-19,DE
M3BK.DE,Pyramid AG,0.705,1.7,141.13475177304963,2.0,50.0,2.0,A,70.56737588652481,0.402,,23.5,,,,,,2025-02-20,DE
M3V.DE,MeVis Medical Solutions AG,25.4,,,,,,,,0.001,inf,,,3.74,,,,2025-01-30,DE
M5S.DE,H2 Core AG,0.84,2.2,161.90476190476195,1.0,,,,,0.885,,-12.0,,,,,,,DE
M7U.DE,Nynomic AG,16.15,39.0,141.48606811145515,2.0,,,,,1.169,11.215277,8.873626,,,,,,2024-11-29,DE
M8G.DE,Verve Group SE,3.76,5.0115,33.284574468085104,6.0,83.33,6.0,A,27.73603590425532,0.842,26.857143,0.8156182,,,,,,2025-02-27,DE
MA10.DE,Binect AG,1.91,3.89,103.66492146596862,1.0,100.0,1.0,A,103.66492146596862,0.973,,11.235293,,,,,,2023-09-22,DE
MAAT.PA,MaaT Pharma SA,6.36,18.25,186.9496855345912,4.0,100.0,4.0,A,186.94968553459117,0.163,,-5.229661,,,,,,2024-12-10,PA
MAB.L,Mitchells & Butlers plc,221.0,330.556,49.57285067873303,9.0,60.0,10.0,A,29.743710407239817,1.657,8.84,0.07966835,,,,,,2024-11-27,L
MAB1.L,Mortgage Advice Bureau (Holdings) plc,746.0,1075.0,44.101876675603215,4.0,75.0,4.0,A,33.07640750670241,1.067,39.263157,0.17924076,,3.77,,,,2024-09-24,L
MACF.L,Macfarlane Group PLC,103.5,143.33301,38.486,3.0,100.0,2.0,A,38.486,0.635,10.349999,0.08214286,,3.36,,,,2025-02-27,L
MAIRE.MI,Maire S.p.A.,9.34,10.0625,7.7355460385438946,8.0,75.0,8.0,A,5.801659528907922,1.393,16.981817,12.621622,,2.11,,,,2024-10-24,MI
MAK.DE,Maternus-Kliniken Aktiengesellschaft,1.51,,,,,,,,0.776,,,,,,,,,DE
MANO.L,Manolete Partners Plc,93.0,166.0,78.49462365591397,1.0,,,,,0.758,inf,0.061589405,,,,,,2024-11-19,L
MANTA.HE,Mandatum Oyj,5.46,4.22,-22.71062271062272,5.0,0.0,6.0,A,-0.0,,16.545454,17.612904,,6.04,,,,2025-02-13,HE
MAP.MC,"Mapfre, S.A.",2.714,2.79778,3.086956521739137,9.0,60.0,10.0,A,1.8521739130434824,0.707,8.48125,11.8,,5.73,,,,2025-02-12,MC
MAR.LS,"Martifer SGPS, S.A.",1.79,,,,,,,,0.736,8.95,,,,,,,2017-08-28,LS
MARS.L,Marston's PLC,42.2,66.167,56.79383886255924,6.0,85.71,7.0,A,48.677999289099525,1.586,14.066668,0.05190652,,,,,,2024-12-03,L
MAS.OL,Måsøval AS,25.4,34.75,36.81102362204725,4.0,100.0,4.0,A,36.81102362204725,0.541,29.534883,8.438539,,1.97,,,,2025-02-25,OL
MAU.PA,Etablissements Maurel & Prom S.A.,5.875,6.93333,18.014127659574463,3.0,66.67,3.0,A,12.010018910638294,0.915,4.737903,6.615991,,5.11,,,,2024-10-17,PA
MB.MI,Mediobanca Banca di Credito Finanziario S.p.A.,17.15,17.10923,-0.2377259475218607,13.0,30.77,13.0,A,-0.0731482740524765,1.098,10.786163,9.856321,,11.2,,,,2025-02-10,MI
MBB.DE,MBB SE,106.0,126.33333,19.18238679245283,3.0,66.67,3.0,A,12.788897274528304,1.424,21.900826,9.653916,,0.95,,,,2025-01-16,DE
MBG.DE,Mercedes-Benz Group AG,59.77,68.13435,13.994227873515142,23.0,47.83,23.0,A,6.693439191902291,1.124,5.633365,6.0618663,,8.87,,,,2025-02-20,DE
MBK.DE,Merkur PrivatBank KgaA,14.6,19.0,30.136986301369877,1.0,100.0,1.0,A,30.136986301369877,0.31,10.57971,7.891892,,3.42,,,,2024-10-22,DE
MBQ.DE,Mobotix AG,0.62,0.6,-3.2258064516129115,1.0,,,,,1.055,,inf,,,,,,2025-02-26,DE
MBWS.PA,Marie Brizard Wine & Spirits SA,3.35,3.5,4.477611940298498,1.0,0.0,1.0,A,0.0,0.069,37.22222,41.875,,,,,,2024-10-24,PA
MC.PA,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",694.9,750.25,7.9651748453014815,28.0,66.67,27.0,A,5.310382069362499,0.985,27.696295,23.887936,2.8826,1.87,,,,2025-01-28,PA
MCB.L,McBride plc,145.0,183.0,26.206896551724142,3.0,100.0,3.0,A,26.206896551724142,1.142,6.304348,0.0726817,,,,,,2025-02-25,L
MCG.L,Mobico Group Plc,68.15,91.625,34.446074834922946,8.0,50.0,8.0,A,17.223037417461473,1.522,,0.055092968,,,,,,,L
MDG1.DE,Medigene AG,1.646,2.9,76.1846901579587,2.0,100.0,2.0,A,76.1846901579587,1.27,,-1.828889,,,,,,2024-10-24,DE
MDM.PA,Maisons du Monde S.A.,3.52,4.62857,31.4934659090909,7.0,14.29,7.0,A,4.50041627840909,1.543,,2.1595092,,1.7,,,,2024-10-24,PA
MED.DE,MEDICLIN Aktiengesellschaft,2.92,4.75,62.67123287671232,1.0,,,,,0.317,,7.684211,,,,,,2025-01-21,DE
MEDCL.PA,MedinCell S.A.,14.16,22.4,58.19209039548021,6.0,100.0,6.0,A,58.19209039548022,1.174,,70.799995,,,,,,2024-12-10,PA
MEDI.OL,Medistim ASA,160.0,172.0,7.499999999999996,1.0,0.0,1.0,A,0.0,,28.828827,26.666666,,2.81,,,,2025-02-28,OL
MEL.MC,"Meliá Hotels International, S.A.",7.345,9.02385,22.857045609257987,13.0,84.62,13.0,A,19.34163199455411,1.732,11.65873,25.327587,,1.29,,,,2025-02-27,MC
MELE.BR,Melexis NV,56.95,68.09091,19.56261633011412,11.0,45.45,11.0,A,8.891209122036866,1.364,13.431604,12.826576,8.9944,8.43,,,,2025-02-05,BR
MELG.OL,Melhus Sparebank,174.98,182.0,4.011887072808329,1.0,0.0,1.0,A,0.0,0.194,11.4515705,12.017857,,7.72,,,,2025-02-14,OL
MEMS.PA,"MEMSCAP, S.A.",3.495,8.3,137.4821173104435,1.0,100.0,1.0,A,137.4821173104435,1.089,19.416666,6.99,,,,,,2024-10-28,PA
MER.L,Mears Group plc,366.5,455.75,24.35197817189632,4.0,100.0,4.0,A,24.35197817189632,1.239,8.939024,0.102345705,,3.83,,,,,L
MERY.PA,Mercialys SA,10.7,12.82,19.813084112149543,5.0,40.0,5.0,A,7.925233644859818,1.625,18.448277,9.385964,,9.35,,,,2025-02-12,PA
METSB.HE,Metsä Board Oyj,3.936,4.92,25.0,5.0,16.67,6.0,A,4.1675,0.525,56.228573,8.374469,,1.78,,,,2025-02-06,HE
METSO.HE,Metso Oyj,10.66,11.68889,9.651876172607876,18.0,77.78,18.0,A,7.507229287054406,1.228,18.067797,15.449275,,3.56,,,,2025-02-13,HE
MF.PA,Wendel,96.6,124.0,28.36438923395445,6.0,83.33,6.0,A,23.63604554865425,1.325,13.9595375,22.676054,,4.14,,,,2025-02-26,PA
MFEB.MI,MFE-Mediaforeurope N.V.,4.454,4.39167,-1.399416255051622,6.0,33.33,6.0,A,-0.4664254378087056,1.143,10.604762,8.098182,,5.61,,,,2025-02-27,MI
MGAM.L,Morgan Advanced Materials plc,214.5,325.0,51.51515151515152,8.0,75.0,8.0,A,38.63636363636363,1.331,11.916666,0.074973784,0.5476,4.73,,,,2025-02-28,L
MGN.OL,Magnora ASA,22.1,39.225376,77.49038914027146,3.0,100.0,3.0,A,77.49038914027146,1.084,5.12761,7.7543864,,20.69,,,,2025-02-27,OL
MHID.L,Mahindra & Mahindra Limited,14.4967,41.23854,184.468465236916,2.0,100.0,2.0,A,184.46846523691596,1.111,11.414724,13.832729,,0.85,,,,2025-02-07,L
MHPC.L,MHP SE,3.61,,,,,,,,0.486,2.5602837,,,,,,,2024-11-22,L
MIDW.L,Midwich Group plc,242.0,408.0,68.59504132231405,3.0,66.67,3.0,A,45.732314049586776,0.661,11.0,0.07536593,,6.82,,,,2024-09-03,L
MING.OL,SpareBank 1 SMN,183.5,186.25,1.4986376021798309,4.0,75.0,4.0,A,1.1239782016348732,0.815,8.903444,10.5157585,,6.81,,,,2025-02-12,OL
MKS.L,Marks and Spencer Group plc,354.8,428.765,20.846956031567075,17.0,76.47,17.0,A,15.941667277339343,1.512,14.783333,0.116941325,1.3285,0.85,,,,2024-11-06,L
ML.PA,Compagnie Générale des Établissements Michelin Société en commandite par actions,34.16,36.39375,6.5390807962529385,16.0,50.0,16.0,A,3.269540398126469,,3.3359375,9.816092,,,,,,2025-02-12,PA
MLL.DE,Müller - Die lila Logistik SE,4.92,,,,,,,,0.608,4.776699,13.2972975,,,,,,2023-04-03,DE
MLP.DE,MLP SE,6.88,10.75,56.25,2.0,100.0,2.0,A,56.25,0.926,11.862069,11.278688,,4.36,,,,2024-11-14,DE
MMB.PA,Lagardere SA,20.9,28.65,37.08133971291867,3.0,33.33,3.0,A,12.359210526315792,1.038,17.711864,10.245098,,3.21,,,,2025-02-13,PA
MMT.PA,Métropole Télévision S.A.,12.9,14.31667,10.981937984496115,6.0,33.33,6.0,A,3.6602799302325546,1.158,9.416059,8.896551,,9.69,,,,2025-02-11,PA
MNDI.L,Mondi plc,1227.5,1435.2848,16.927478615071266,10.0,50.0,12.0,A,8.463739307535633,0.684,29.939024,12.39899,,4.75,,,,2025-02-20,L
MNG.L,M&G plc,211.6,230.61499,8.986290170132328,13.0,38.46,13.0,A,3.4561271994328933,1.457,30.228575,0.08163581,,9.36,,,,,L
MNKS.L,Monks Ord,1278.0,,,,50.0,2.0,A,,,4.422145,,,,,,,2025-02-24,L
MOBA.OL,Morrow Bank ASA,8.54,12.0,40.51522248243562,1.0,100.0,1.0,A,40.51522248243562,1.591,10.54321,7.763636,,,,,,2025-02-13,OL
MOL.MI,Moltiply Group S.p.A.,34.35,46.9,36.53566229985443,3.0,100.0,3.0,A,36.53566229985443,1.628,38.595505,19.62857,,0.35,,,,2024-11-14,MI
MONC.MI,Moncler S.p.A.,66.12,65.084,-1.5668481548699376,25.0,36.0,25.0,A,-0.5640653357531775,1.064,28.016953,24.671642,2.9315,1.97,,,,2025-02-13,MI
MONT.BR,Montea Comm. VA,64.1,82.125,28.12012480499222,8.0,50.0,8.0,A,14.06006240249611,0.608,8.357236,13.108384,,5.77,,,,2025-02-14,BR
MONY.L,MONY Group plc,195.4,265.909,36.084442169907874,11.0,72.73,11.0,A,26.244214790173995,0.714,13.026666,0.10579318,,6.4,,,,2025-02-17,L
MORG.OL,Sparebanken Møre,97.7,104.0,6.448311156601849,3.0,33.33,3.0,A,2.149222108495396,0.456,9.819096,10.404685,,7.68,,,,2025-01-30,OL
MOTR.L,Motorpoint Group Plc,127.0,185.0,45.66929133858268,2.0,,,,,0.93,,0.38719514,,,,,,2024-11-27,L
MOWI.OL,Mowi ASA,209.4,221.64406,5.847211079274106,10.0,,,,,0.991,19.643526,12.3905325,,3.2,,,,2025-02-12,OL
