symbol,company,price,target_price,upside,analyst_count,buy_percentage,total_ratings,A,EXRET,beta,pe_trailing,pe_forward,peg_ratio,dividend_yield,short_float_pct,insider_buy_pct,insider_transactions,last_earnings,exchange
KMT,Kennametal Inc.,22.13,23.25,5.061003163126987,8.0,0.0,2.0,E,0.0,1.652,18.139343,13.412121,,3.62,9.2700005,16.666666666666664,6.0,2025-02-04,US
KMX,"CarMax, Inc.",82.97,91.01875,9.70079546824154,16.0,50.0,6.0,E,4.8503977341207705,1.725,28.221088,22.007957,0.7661,,8.67,0.0,9.0,2024-12-18,US
KN,Knowles Corporation,16.59,21.5,29.596142254370108,4.0,50.0,4.0,A,14.798071127185054,1.419,63.807693,13.941175,,,4.78,0.0,8.0,2025-02-12,US
KNDI,"Kandi Technologies Group, Inc.",1.29,,,,,,,,1.357,,8.599999,,,2.09,,,2024-11-17,US
KNF,Knife River Corporation,95.68,115.64,20.86120401337792,8.0,100.0,1.0,E,20.861204013377925,,26.952112,23.393642,,,4.16,,,2025-02-12,US
KNOP,KNOT Offshore Partners LP,5.59,12.5,123.61359570661898,2.0,100.0,2.0,A,123.61359570661898,0.703,,13.309525,,1.86,0.97,,,2024-12-03,US
KNSA,"Kiniksa Pharmaceuticals International, plc",20.28,35.16667,73.40567061143986,6.0,100.0,6.0,A,73.40567061143986,0.312,,36.872726,,,9.08,0.0,8.0,2025-02-24,US
KNSL,"Kinsale Capital Group, Inc.",431.85,477.66666,10.609392150052098,9.0,50.0,4.0,E,5.304696075026049,1.152,24.274872,24.058495,1.6797,0.16,6.22,0.0,5.0,2025-02-12,US
KNTK,Kinetik Holdings Inc.,58.34,61.89545,6.094360644497754,11.0,0.0,1.0,E,0.0,0.903,57.19608,25.038628,3.9809,5.35,9.25,,,2025-02-25,US
KNX,Knight-Swift Transportation Holdings Inc.,50.44,62.06474,23.046669310071376,19.0,100.0,1.0,E,23.046669310071376,0.992,69.09589,24.019049,1.0162,1.43,4.97,0.0,2.0,2025-01-21,US
KO,The Coca-Cola Company,71.21,74.1968,4.194354725459903,25.0,100.0,6.0,E,4.194354725459903,0.616,28.947153,23.97643,3.0174,2.86,1.01,0.0,6.0,2025-02-10,US
KOD,Kodiak Sciences Inc.,4.11,6.66667,62.20608272506081,6.0,33.33333333333333,3.0,E,20.7353609083536,2.06,,-1.081579,,,6.3200004000000005,,,2024-11-13,US
KOP,Koppers Holdings Inc.,29.11,59.5,104.39711439367912,2.0,100.0,1.0,E,104.39711439367912,1.834,11.833333,6.585973,,0.99,4.42,0.0,5.0,2025-02-26,US
KOPN,Kopin Corporation,1.38,2.5,81.15942028985508,4.0,100.0,3.0,E,81.15942028985508,2.718,,-19.714285,,,2.5,,,2024-11-11,US
KOS,Kosmos Energy Ltd.,2.81,5.8875,109.51957295373664,8.0,70.0,10.0,A,76.66370106761565,2.431,7.0249996,4.19403,,,12.61,0.0,9.0,2025-02-23,US
KR,The Kroger Co.,64.82,66.58636,2.7250231410058667,22.0,70.58823529411765,17.0,E,1.9235457465923769,0.463,17.148148,14.152839,2.8639,1.97,6.260000000000001,0.0,9.0,2024-12-04,US
KRC,Kilroy Realty Corporation,35.7,43.42857,21.648655462184863,14.0,50.0,4.0,E,10.824327731092431,1.035,20.169493,27.67442,,6.05,9.55,0.0,3.0,2025-02-09,US
KREF,KKR Real Estate Finance Trust Inc.,11.09,12.875,16.095581605049603,6.0,0.0,1.0,E,0.0,1.042,58.368423,10.561906,,9.02,2.49,,,2025-02-02,US
KRG,Kite Realty Group Trust,22.93,27.8,21.23855211513301,10.0,0.0,1.0,E,0.0,1.293,1146.5,65.51429,,4.71,5.55,0.0,1.0,2025-02-10,US
KRNT,Kornit Digital Ltd.,24.76,33.5,35.29886914378029,6.0,100.0,2.0,E,35.29886914378029,2.02,,57.581394,,,2.0499999,,,2025-02-11,US
KRNY,Kearny Financial Corp.,6.99,8.125,16.237482117310442,2.0,50.0,2.0,A,8.118741058655221,0.802,,7.9431815,,6.29,0.84,100.0,1.0,2025-01-29,US
KRO,"Kronos Worldwide, Inc.",8.75,12.0,37.142857142857146,3.0,33.33,3.0,A,12.379714285714286,1.118,10.802469,9.020618,,2.29,3.1600002000000003,100.0,2.0,2024-11-05,US
KROS,"Keros Therapeutics, Inc.",11.08,33.63636,203.57725631768955,11.0,100.0,2.0,E,203.57725631768955,1.395,,-1.9438597,,,13.89,,,2025-02-25,US
KRRO,"Korro Bio, Inc.",25.07,139.91125,458.08236936577583,8.0,100.0,3.0,E,458.08236936577583,,,-2.4821782,,,11.44,0.0,2.0,2024-11-11,US
KRT,Karat Packaging Inc.,29.91,33.0,10.330992978936804,3.0,50.0,2.0,E,5.165496489468402,1.048,21.212767,14.806931,,6.02,1.14,,,2024-11-06,US
KRUS,"Kura Sushi USA, Inc.",62.2,108.55556,74.52662379421223,9.0,33.33333333333333,3.0,E,24.842207931404072,1.819,,478.46155,,,22.01,0.0,1.0,2025-01-06,US
KRYS,"Krystal Biotech, Inc.",179.25,211.44444,17.960635983263586,9.0,80.0,5.0,E,14.36850878661087,0.842,59.75,30.641026,,,14.580000000000002,0.0,2.0,2025-02-18,US
KSS,Kohl's Corporation,11.41,15.84615,38.8794916739702,13.0,14.285714285714285,7.0,E,5.554213096281456,1.883,5.1396394,5.705,2.0781,17.53,58.88999700000001,0.0,2.0,2024-11-25,US
KT,KT Corporation,17.16,21.94615,27.891317016317014,3.0,100.0,2.0,A,27.891317016317014,0.364,24.169014,5.2,0.4334,4.22,0.91,,,2025-02-12,US
KTB,"Kontoor Brands, Inc.",65.04,86.2,32.53382533825337,5.0,100.0,2.0,E,32.53382533825337,1.222,14.917431,11.761302,,3.2,7.93,,,2025-02-24,US
KTOS,"Kratos Defense & Security Solutions, Inc.",26.39,33.0,25.04736642667677,11.0,50.0,2.0,E,12.523683213338384,1.096,239.90909,44.728813,,,3.45,0.0,23.0,2025-02-25,US
KURA,"Kura Oncology, Inc.",7.71,27.69231,259.17392996108947,13.0,100.0,1.0,E,259.17392996108947,0.78,,-2.8876405,,,12.01,0.0,6.0,2025-02-25,US
KVUE,Kenvue Inc.,23.6,23.47,-0.5508474576271349,15.0,66.66666666666666,3.0,E,-0.3672316384180899,,43.7037,19.344263,2.4143,3.47,1.66,,,2025-02-05,US
KVYO,"Klaviyo, Inc.",39.32,51.8,31.73957273652084,20.0,86.66666666666667,15.0,E,27.50762970498473,,,70.21429,,,5.7800002,6.666666666666667,15.0,2025-02-18,US
KWR,Quaker Chemical Corporation,139.02,178.16667,28.15902028485109,6.0,100.0,1.0,E,28.15902028485109,1.385,21.35484,15.833714,,1.4,14.09,0.0,2.0,2025-02-23,US
KYMR,"Kymera Therapeutics, Inc.",31.35,58.10526,85.34373205741626,19.0,100.0,1.0,E,85.34373205741626,,,-10.080386,,,12.65,0.0,2.0,2025-02-26,US
L,Loews Corporation,86.67,,,,,,,,0.828,13.521061,29.886206,,0.29,1.25,0.0,13.0,2025-02-09,US
LAB,Standard BioTools Inc.,1.065,2.375,123.00469483568077,2.0,0.0,1.0,E,0.0,1.562,,-4.8409095,,,7.439999999999999,,,2025-02-25,US
LAC,Lithium Americas Corp.,2.65,5.15417,94.49698113207548,12.0,33.33333333333333,3.0,E,31.49899371069182,,,-9.137932,,,13.48,,,2024-11-06,US
LAD,"Lithia Motors, Inc.",344.44,427.5,24.11450470328649,16.0,75.0,4.0,E,18.085878527464867,1.666,11.6129465,9.79636,1.1419,0.62,7.7,0.0,12.0,2025-02-11,US
LADR,Ladder Capital Corp,11.87,13.32143,12.227716933445665,7.0,85.71,7.0,A,10.48037618365628,1.972,13.802325,9.496,,7.75,0.94,,,2025-02-05,US
LAMR,Lamar Advertising Company,124.23,132.6,6.737503018594526,5.0,0.0,2.0,E,0.0,1.536,35.292614,21.794739,,4.99,3.4000000000000004,100.0,1.0,2025-02-19,US
LANC,Lancaster Colony Corporation,191.155,205.2,7.347440558708884,5.0,0.0,2.0,E,0.0,0.364,33.535965,26.923239,,1.99,2.0499999,0.0,1.0,2025-02-03,US
LAND,Gladstone Land Corporation,11.46,13.0,13.438045375218133,5.0,33.33,6.0,A,4.478900523560204,1.053,,-28.65,,4.89,2.91,,,2025-02-18,US
LAR,Lithium Argentina AG,2.2,6.09545,177.06590909090906,11.0,72.73,11.0,A,128.78003568181816,1.723,,88.88889,,,,,,,US
LASR,"nLIGHT, Inc.",9.17,14.66667,59.941875681570345,6.0,62.5,8.0,A,37.463672300981465,,,-26.2,,,3.09,0.0,6.0,2025-02-26,US
LAUR,"Laureate Education, Inc.",19.94,22.83333,14.510180541624871,3.0,100.0,1.0,E,14.510180541624871,0.893,10.385417,14.141845,,,2.11,0.0,3.0,2025-02-19,US
LAW,"CS Disco, Inc.",4.82,6.58333,36.58360995850622,6.0,100.0,1.0,E,36.58360995850622,2.073,,-17.851852,,,1.37,0.0,6.0,2025-02-19,US
LAZ,"Lazard, Inc.",50.15,56.125,11.914257228315051,8.0,0.0,4.0,E,0.0,1.395,18.712687,12.352218,,3.99,8.1499994,0.0,1.0,2025-01-29,US
LAZR,"Luminar Technologies, Inc.",5.2,27.08333,420.8332692307693,6.0,16.67,6.0,A,70.15290598076923,1.616,,-10.833333,,,28.45,0.0,1.0,2024-11-10,US
LB,LandBridge Company LLC,69.18,73.125,5.702515177797052,8.0,25.0,4.0,E,1.425628794449263,,,46.42953,,0.58,15.98,,,2024-11-06,US
LBRDA,Liberty Broadband Corporation,81.53,97.5,19.58788176131485,2.0,50.0,2.0,A,9.793940880657424,,13.409539,13.771959,,,1.4400001,0.0,1.0,2025-02-26,US
LBRDK,Liberty Broadband Corporation,82.26,101.6,23.510819353270108,5.0,40.0,5.0,A,9.404327741308045,,13.529606,9.284425,,,,0.0,2.0,2025-02-26,US
LBTYA,Liberty Global Ltd.,11.56,17.76018,53.63477508650516,16.0,35.29,17.0,A,18.927712128027668,1.097,2.3983402,-5.137778,,,3.5000000000000004,0.0,3.0,2025-02-17,US
LBTYK,Liberty Global Ltd.,12.11,,,,,,,,1.097,2.512448,-3.6257484,,,3.42,11.11111111111111,9.0,2025-02-17,US
LC,LendingClub Corporation,12.79,17.95,40.34401876465989,10.0,100.0,2.0,E,40.34401876465989,2.011,28.422222,15.226191,,,4.58,9.090909090909092,11.0,2025-01-27,US
LCID,"Lucid Group, Inc.",2.22,2.43636,9.745945945945934,11.0,0.0,4.0,E,0.0,0.939,,-2.5227273,,,16.530001,,,2025-02-24,US
LCII,LCI Industries,103.82,118.33333,13.979319976883088,9.0,0.0,1.0,E,0.0,1.445,18.539286,15.245228,,4.43,8.939999,0.0,1.0,2025-02-10,US
LCTX,"Lineage Cell Therapeutics, Inc.",0.5615,4.5,701.4247551202137,6.0,100.0,8.0,E,701.4247551202137,1.212,,-3.7433333,,,14.96,100.0,5.0,2024-11-13,US
LDI,"loanDepot, Inc.",1.64,2.6125,59.29878048780488,4.0,0.0,1.0,E,0.0,3.006,,8.631579,,,2.41,0.0,26.0,2024-11-04,US
LDOS,"Leidos Holdings, Inc.",129.97,171.87466,32.241794260213894,15.0,60.0,5.0,E,19.345076556128337,0.664,14.1118355,12.437321,,1.23,3.44,16.666666666666664,6.0,2025-02-10,US
LE,"Lands' End, Inc.",11.78,19.0,61.29032258064517,3.0,100.0,6.0,E,61.29032258064517,2.718,,21.035713,,,6.48,,,2024-12-04,US
LEA,Lear Corporation,93.99,123.59923,31.502532184274944,13.0,0.0,3.0,E,0.0,1.427,10.47826,6.8958178,,3.28,5.9699997,,,2025-02-05,US
LECO,"Lincoln Electric Holdings, Inc.",206.69,230.77779,11.654066476365577,9.0,100.0,2.0,E,11.654066476365577,1.192,25.360737,22.17704,1.5687,1.45,1.4400001,0.0,2.0,2025-02-12,US
LEG,"Leggett & Platt, Incorporated",9.17,11.66667,27.22649945474373,3.0,0.0,4.0,A,0.0,1.145,,7.771187,,2.18,5.2800003,,,2025-02-12,US
LEGH,Legacy Housing Corporation,24.69,32.0,29.607128392061565,2.0,66.67,3.0,A,19.739072498987447,1.088,11.325688,9.532819,,,4.2,0.0,25.0,2024-11-11,US
LEGN,Legend Biotech Corporation,35.01,79.25714,126.38429020279922,21.0,100.0,8.0,E,126.38429020279922,0.177,,-52.253727,,,13.89,,,2024-11-11,US
LEN,Lennar Corporation,119.63,153.50516,28.31660954610047,14.0,23.52941176470588,17.0,E,6.662731657905993,1.666,8.359888,7.4120197,1.134,1.67,3.83,0.0,1.0,2024-12-17,US
LESL,"Leslie's, Inc.",1.04,2.46667,137.1798076923077,9.0,0.0,5.0,E,0.0,1.098,,5.777777,,,31.059998,,,2025-02-05,US
LEU,Centrus Energy Corp.,90.73,162.25,78.82728976082882,4.0,100.0,1.0,E,78.82728976082882,1.179,20.29754,32.519714,,,24.33,0.0,1.0,2025-02-05,US
LEVGQ,The Lion Electric Company,0.075,0.3,300.0,1.0,0.0,2.0,E,0.0,2.566,,-0.22159192,,,4.03,,,,US
LEVI,Levi Strauss & Co.,17.97,21.37615,18.954646633277683,13.0,66.66666666666666,6.0,E,12.636431088851786,1.165,34.557693,12.835714,,2.89,4.97,20.0,5.0,2025-01-28,US
LFCR,"Lifecore Biomedical, Inc.",5.84,8.5,45.54794520547944,2.0,0.0,1.0,E,0.0,0.967,,-8.225352,,,10.5,100.0,3.0,2025-01-01,US
LFMD,"LifeMD, Inc.",5.26,11.72222,122.8558935361217,9.0,75.0,4.0,E,92.14192015209127,1.497,,-131.50002,,,14.18,25.0,4.0,2024-11-06,US
LFST,"LifeStance Health Group, Inc.",7.79,9.2,18.100128369704738,5.0,66.67,6.0,A,12.067355584082147,1.276,,-45.82353,,,11.06,0.0,2.0,2025-02-26,US
LFUS,"Littelfuse, Inc.",232.11,290.18668,25.02118822971866,6.0,33.33333333333333,3.0,E,8.340396076572885,1.253,51.58,23.257517,1.1623,1.21,2.51,20.0,5.0,2025-01-27,US
LGIH,"LGI Homes, Inc.",73.43,111.66667,52.072272912978335,3.0,0.0,1.0,E,0.0,2.032,8.846988,6.8690367,,,13.01,,,2025-02-24,US
LGND,Ligand Pharmaceuticals Incorporated,122.23,144.375,18.11748343287245,8.0,100.0,7.0,A,18.11748343287245,0.948,,20.4398,,,6.19,0.0,2.0,2025-02-26,US
LGTY,"Logility Supply Chain Solutions, Inc.",14.13,14.3,1.2031139419674377,1.0,0.0,2.0,A,0.0,0.761,141.3,34.463417,,3.11,2.4300002000000003,,,2025-02-19,US
LGVN,Longeveron Inc.,1.52,8.875,483.8815789473684,4.0,100.0,2.0,E,483.8815789473684,0.346,,-0.99346405,,,4.01,0.0,1.0,2024-11-11,US
LH,Labcorp Holdings Inc.,251.04,270.6541,7.813137348629717,17.0,33.33333333333333,3.0,E,2.604379116209905,1.052,28.39819,15.670411,0.5126,1.15,2.93,0.0,11.0,2025-02-05,US
LHX,"L3Harris Technologies, Inc.",206.11,257.62546,24.994158459075223,22.0,62.5,8.0,E,15.621349036922016,0.761,26.189327,14.323141,0.2989,2.25,1.83,0.0,6.0,2025-01-29,US
LI,Li Auto Inc.,30.73,31.01596,0.9305564594858318,28.0,100.0,2.0,E,0.9305564594858318,0.912,23.280302,19.954546,1.6133,,5.8000002,,,2024-11-14,US
LII,Lennox International Inc.,601.05,613.8865,2.1356792280176284,17.0,16.666666666666664,6.0,E,0.3559465380029381,1.104,26.665926,25.72988,2.282,0.77,5.6500003,0.0,9.0,2025-01-28,US
LILA,Liberty Latin America Ltd.,6.77,9.76,44.16543574593796,5.0,0.0,1.0,E,0.0,1.032,,12.537037,,,2.4500001,100.0,3.0,2025-02-18,US
LILAK,Liberty Latin America Ltd.,6.71,8.825,31.520119225037256,4.0,50.0,4.0,A,15.760059612518628,1.032,,16.365854,,,2.94,100.0,2.0,2025-02-18,US
LILMF,Lilium N.V.,0.076,,,,83.33333333333334,12.0,A,,1.836,1.2666667,,,,7.3,,,2025-02-27,US
LIN,Linde plc,467.05,496.05,6.209185312065091,26.0,68.97,29.0,A,4.282475109731293,0.951,34.2412,27.554571,2.5258,1.28,1.05,16.666666666666664,6.0,2025-02-05,US
LINC,Lincoln Educational Services Corporation,18.35,22.33333,21.70752043596729,3.0,100.0,2.0,E,21.70752043596729,1.41,57.343754,30.081966,1.8269,,1.14,0.0,9.0,2025-02-23,US
LIND,"Lindblad Expeditions Holdings, Inc.",11.17,15.33333,37.272426141450325,3.0,66.67,3.0,A,24.849526508504933,3.118,,-74.46667,,,8.0299996,0.0,1.0,2025-02-26,US
LION,Lionsgate Studios Corp.,8.52,10.5,23.23943661971832,3.0,100.0,1.0,E,23.23943661971832,,,18.52174,,,,,,2025-02-05,US
LITE,Lumentum Holdings Inc.,70.33,100.0,42.18683349921797,16.0,57.14285714285714,7.0,E,24.10676199955312,0.941,,19.05962,,,19.75,0.0,9.0,2025-02-05,US
LIVN,LivaNova PLC,41.63,63.4,52.29401873648809,10.0,100.0,3.0,E,52.29401873648808,1.007,35.88793,11.251351,0.3942,,4.7199998,0.0,1.0,2025-02-24,US
LKFN,Lakeland Financial Corporation,66.41,72.5,9.170305676855904,4.0,0.0,1.0,E,0.0,0.677,18.294765,18.920229,,3.01,10.03,14.285714285714285,7.0,2025-01-23,US
LKQ,LKQ Corporation,42.19,51.14444,21.224081535909,9.0,100.0,3.0,E,21.224081535909,1.286,16.041824,11.654696,2.5286,2.84,3.7,0.0,3.0,2025-02-19,US
LLFLQ,"LL Flooring Holdings, Inc.",1e-05,,,,0.0,2.0,E,,1.803,,-5.780347e-06,,,3.56,,,,US
LLY,Eli Lilly and Company,920.63,985.6639,7.064064825174077,26.0,78.57,28.0,A,5.550235733139272,0.412,78.75364,40.62798,1.352,0.65,0.89,0.0,9.0,2025-02-05,US
LLYVA,Liberty Live Group,71.52,89.0,24.44071588366892,1.0,,,,,,,38.45161,,,2.8299998,0.0,1.0,2025-02-26,US
LLYVK,Liberty Live Group,73.37,89.0,21.30298487120075,1.0,,,,,,,39.44624,,,1.59,0.0,1.0,2025-02-26,US
LMAT,"LeMaitre Vascular, Inc.",91.85,104.875,14.180729450190531,8.0,66.66666666666666,3.0,E,9.453819633460354,,47.590675,42.327187,2.0193,0.87,7.39,0.0,3.0,2025-02-26,US
LMB,"Limbach Holdings, Inc.",83.0,115.33333,38.955819277108425,3.0,100.0,6.0,E,38.955819277108425,1.106,38.073395,26.860842,2.0594,,5.55,50.0,8.0,2024-11-04,US
LMND,"Lemonade, Inc.",36.35,29.16667,-19.761568088033023,6.0,0.0,2.0,E,-0.0,2.152,,-14.482071,,,32.369998,10.0,10.0,2025-02-24,US
LMT,Lockheed Martin Corporation,450.37,544.26044,20.84740102582321,22.0,42.85714285714285,7.0,E,8.934600439638519,0.482,20.205023,16.0217,1.6827,2.93,1.65,,,2025-01-27,US
LNC,Lincoln National Corporation,39.0,39.36364,0.9324102564102432,11.0,0.0,6.0,E,0.0,1.782,2.118414,5.0518136,,4.62,2.6300002,0.0,2.0,2025-02-05,US
LNG,"Cheniere Energy, Inc.",228.56,252.78261,10.597921771088558,23.0,100.0,1.0,E,10.597921771088558,0.985,16.107119,20.208664,2.2739,0.88,2.0499999,0.0,1.0,2025-02-19,US
LNN,Lindsay Corporation,132.12,136.0,2.93672419013018,2.0,0.0,1.0,E,0.0,0.671,21.241158,20.64375,,1.09,4.1100003,0.0,3.0,2025-01-06,US
LNT,Alliant Energy Corporation,64.53,63.56917,-1.4889663722299715,12.0,0.0,2.0,E,-0.0,0.598,23.988846,19.978327,2.0564,3.15,3.78,,,2025-02-19,US
LNTH,"Lantheus Holdings, Inc.",93.82,133.92308,42.74470262204222,13.0,100.0,1.0,E,42.74470262204223,0.444,21.518349,13.5382395,,,14.140001,0.0,4.0,2025-02-25,US
LNW,"Light & Wonder, Inc.",111.48,115.103,3.2499102978112537,18.0,75.0,4.0,E,2.4374327233584405,1.724,30.293478,20.122744,1.8897,,4.77,,,2025-02-24,US
LNZA,"LanzaTech Global, Inc.",0.7989,3.0,275.5163349605708,4.0,0.0,1.0,E,0.0,1.294,,-2.349706,,,9.46,,,2024-11-07,US
LOAR,Loar Holdings Inc.,72.67,95.5,31.4159900921976,4.0,100.0,1.0,E,31.4159900921976,,363.34998,108.462685,,,,0.0,11.0,2025-02-19,US
LOB,"Live Oak Bancshares, Inc.",31.81,41.0,28.89028607356179,2.0,0.0,1.0,E,0.0,1.673,18.822485,11.122377,,0.38,3.99,33.33333333333333,3.0,2025-01-21,US
LOCO,"El Pollo Loco Holdings, Inc.",11.275,14.0,24.16851441241685,2.0,25.0,4.0,A,6.042128603104214,1.392,14.272151,11.99468,,,8.59,100.0,1.0,2024-10-30,US
LOGC,ContextLogic Inc.,8.19,5.9,-27.96092796092795,1.0,,,,,2.064,,-204.75,,,9.68,,,2024-11-06,US
LOGI,Logitech International S.A.,98.94,94.80636,-4.177926015767131,11.0,25.0,4.0,E,-1.0444815039417827,0.59,23.28,21.09595,4.0462,1.39,2.7999999,0.0,2.0,2025-01-27,US
LOMA,Loma Negra Compañía Industrial Argentina Sociedad Anónima,10.55,12.075,14.454976303317512,4.0,25.0,4.0,A,3.613744075829378,1.29,18.189655,12.126437,,,1.5800001,,,2024-11-05,US
LOPE,"Grand Canyon Education, Inc.",179.82,203.0,12.890668446223996,3.0,100.0,2.0,E,12.890668446223996,0.736,23.262613,20.480639,1.3875,,1.2200001,0.0,5.0,2025-02-18,US
LOT,Lotus Technology Inc.,2.13,4.0,87.79342723004694,1.0,0.0,1.0,A,0.0,,,-3.1791046,,,0.11,,,2024-11-20,US
LOVE,The Lovesac Company,20.95,37.0,76.6109785202864,6.0,100.0,1.0,E,76.6109785202864,3.022,55.13158,12.470239,0.8055,,22.51,33.33333333333333,3.0,2024-12-11,US
LOW,"Lowe's Companies, Inc.",248.64,279.18546,12.285014478764468,33.0,83.33333333333334,6.0,E,10.237512065637056,1.105,20.330336,19.68646,4.7844,1.85,1.3300001,50.0,2.0,2025-02-25,US
LPG,Dorian LPG Ltd.,20.36,32.0,57.17092337917487,3.0,100.0,1.0,E,57.17092337917487,1.021,5.220513,5.207161,,18.17,6.260000000000001,,,2025-01-30,US
LPL,"LG Display Co., Ltd.",3.28,,,,33.33333333333333,3.0,A,,1.075,,-10.933332,,,0.090000004,,,2025-01-14,US
LPRO,Open Lending Corporation,4.88,7.375,51.127049180327866,8.0,100.0,1.0,E,51.127049180327866,1.163,122.00001,21.217392,,,3.69,,,2024-11-06,US
LPSN,"LivePerson, Inc.",1.08,0.9625,-10.879629629629628,4.0,0.0,6.0,A,-0.0,1.595,,-1.3333334,,,14.86,0.0,9.0,2024-11-06,US
LPTX,"Leap Therapeutics, Inc.",0.4633,3.0,547.5285991797971,1.0,100.0,2.0,E,547.5285991797971,0.144,,-0.37063998,,,6.59,,,2024-11-12,US
LPX,Louisiana-Pacific Corporation,99.67,109.7,10.063208588341531,10.0,50.0,4.0,E,5.031604294170766,1.944,16.921902,18.154827,3.0432,1.12,2.71,0.0,2.0,2025-02-18,US
LQDA,Liquidia Corporation,15.49,25.33333,63.546352485474486,9.0,90.0,10.0,A,57.19171723692703,0.267,,-9.929487,,,20.380000000000003,7.142857142857142,28.0,2024-11-12,US
LQDT,"Liquidity Services, Inc.",33.48,41.0,22.46117084826764,2.0,100.0,2.0,E,22.46117084826764,1.366,44.64,27.899998,,,6.69,0.0,15.0,2025-02-05,US
LRCX,Lam Research Corporation,76.74,95.94647,25.02797758665625,30.0,85.71428571428571,7.0,E,21.452552217133924,1.469,23.325228,17.971897,1.3998,1.2,2.27,0.0,2.0,2025-01-28,US
LRN,"Stride, Inc.",136.8,131.5,-3.8742690058479634,4.0,100.0,4.0,E,-3.8742690058479634,0.322,22.95302,18.842976,1.0301,,14.649999,0.0,2.0,2025-01-27,US
LSCC,Lattice Semiconductor Corporation,62.34,68.87077,10.47605068976578,13.0,100.0,7.0,E,10.47605068976578,1.402,141.68182,58.811325,,,8.04,0.0,8.0,2025-02-09,US
LSEA,Landsea Homes Corporation,7.12,11.66667,63.85772471910112,3.0,60.0,5.0,A,38.314634831460666,1.195,15.148936,5.696,0.4011,,72.96000000000001,,,2025-02-26,US
LSPD,Lightspeed Commerce Inc.,12.63,15.96867,26.43444180522565,15.0,0.0,5.0,E,0.0,2.757,,21.775864,,,4.17,,,2025-02-05,US
LSTR,"Landstar System, Inc.",158.8,165.03078,3.923664987405529,13.0,0.0,2.0,E,0.0,0.828,28.820326,23.387335,5.2784,0.91,2.92,0.0,2.0,2025-01-28,US
LTH,"Life Time Group Holdings, Inc.",30.46,35.25,15.725541694024958,12.0,100.0,2.0,E,15.725541694024958,,41.16216,31.40206,,,7.31,0.0,3.0,2025-02-26,US
LTRX,"Lantronix, Inc.",2.56,5.6,118.75,5.0,100.0,2.0,E,118.75,1.942,,5.4468083,,,1.5700001,100.0,3.0,2025-02-05,US
LU,Lufax Holding Ltd,2.9,2.9834666,2.878158620689653,8.0,37.5,8.0,A,1.0793094827586196,0.764,,14.5,,10.47,,,,2024-10-20,US
LUCK,Lucky Strike Entertainment Corporation,10.68,16.2,51.68539325842696,10.0,80.0,10.0,A,41.34831460674157,0.759,inf,30.297874,,2.06,54.22,,,2025-02-04,US
LULU,Lululemon Athletica Inc.,365.61,397.09442,8.61147671015563,34.0,68.96551724137932,29.0,E,5.9389494552797455,1.187,26.455137,24.488277,1.4022,,5.79,25.0,4.0,2024-12-04,US
LUMN,"Lumen Technologies, Inc.",4.72,5.20727,10.323516949152545,11.0,33.33333333333333,3.0,E,3.441172316384181,1.273,,-7.375,,,10.29,,,2025-02-03,US
LUNG,Pulmonx Corporation,8.62,11.66667,35.344199535962886,6.0,66.67,6.0,A,23.56397783062646,0.64,,-5.3875,,,4.0700004,0.0,5.0,2025-02-18,US
LUNR,"Intuitive Machines, Inc.",14.58,18.0,23.456790123456784,7.0,83.33333333333334,6.0,E,19.547325102880656,0.92,,-104.14285,,,20.879999,0.0,32.0,2024-11-13,US
LUV,Southwest Airlines Co.,31.06,31.95429,2.879233741146181,21.0,0.0,1.0,E,0.0,1.137,40.86842,19.53459,0.433,2.32,6.9299996,0.0,2.0,2025-01-29,US
LUXH,LuxUrban Hotels Inc.,0.073,,,,50.0,4.0,A,,-1.559,,0.36499998,,,4.97,,,2024-11-19,US
LVS,Las Vegas Sands Corp.,44.71,57.95316,29.62012972489374,19.0,75.0,4.0,E,22.215097293670304,1.085,22.811224,16.25818,0.9901,2.24,6.15,0.0,4.0,2025-01-28,US
LW,"Lamb Weston Holdings, Inc.",51.87,68.86143,32.75772122614229,14.0,33.33333333333333,3.0,E,10.919240408714096,0.715,20.421259,10.415663,2.1174,2.85,9.32,100.0,3.0,2024-12-18,US
LWAY,"Lifeway Foods, Inc.",21.15,28.0,32.387706855791976,1.0,100.0,1.0,A,32.387706855791976,1.007,24.593023,15.437956,,,3.81,0.0,7.0,2024-11-13,US
LWLG,"Lightwave Logic, Inc.",1.21,,,,,,,,2.013,,,,,16.430001,0.0,6.0,2024-11-12,US
LXFR,Luxfer Holdings PLC,12.2,17.0,39.34426229508197,1.0,,,,,0.87,17.941175,11.619048,1.525,4.26,0.5499999999999999,,,2025-02-24,US
LXP,LXP Industrial Trust,8.96,10.8,20.53571428571428,5.0,0.0,1.0,E,0.0,0.914,68.92308,-448.0,,5.86,2.35,,,2025-02-12,US
LXRX,"Lexicon Pharmaceuticals, Inc.",0.6995,3.6,414.6533238027162,5.0,28.57142857142857,7.0,E,118.47237822934748,1.047,,-1.1658334,,,27.450000000000003,,,2024-11-11,US
LXU,"LSB Industries, Inc.",7.33,11.04167,50.636698499317866,6.0,83.33,6.0,A,42.19556085948157,0.871,,13.089286,,,3.3299997,,,2025-02-25,US
